Date,Day,CodedDay,Zone,Weather,Temperature,Traffic,year,month,day,is_weekend
2017-04-02,Saturday,6,40,34,44,Heavy,2017,4,2,1
2017-01-14,Saturday,6,82,32,29,Heavy,2017,1,14,1
2017-01-30,Monday,1,30,9,19,Heavy,2017,1,30,0
2017-04-02,Saturday,6,71,21,22,Heavy,2017,4,2,1
2017-08-12,Friday,5,87,24,22,Heavy,2017,8,12,0
2017-10-22,Saturday,6,102,33,29,Heavy,2017,10,22,1
2017-05-27,Friday,5,43,0,11,Heavy,2017,5,27,0
2017-08-21,Sunday,7,95,38,42,Heavy,2017,8,21,1
2017-06-21,Tuesday,2,111,9,32,Heavy,2017,6,21,0
2017-05-21,Saturday,6,53,0,32,Heavy,2017,5,21,1
2017-07-01,Friday,5,75,28,20,Heavy,2017,7,1,0
2017-05-14,Saturday,6,26,16,22,Heavy,2017,5,14,1
2017-06-19,Sunday,7,110,21,21,Heavy,2017,6,19,1
2017-06-24,Friday,5,37,14,36,Heavy,2017,6,24,0
2017-04-10,Sunday,7,78,18,33,Heavy,2017,4,10,1
2017-06-21,Tuesday,2,28,34,20,Heavy,2017,6,21,0
2017-03-31,Thursday,4,90,13,42,Heavy,2017,3,31,0
2017-08-26,Friday,5,116,45,11,Heavy,2017,8,26,0
2017-04-22,Friday,5,99,24,19,Heavy,2017,4,22,0
2017-09-20,Tuesday,2,40,23,38,Heavy,2017,9,20,0
2017-04-17,Sunday,7,66,27,28,Heavy,2017,4,17,1
2017-04-20,Wednesday,3,122,27,42,Heavy,2017,4,20,0
2017-02-18,Friday,5,29,45,29,Heavy,2017,2,18,0
2017-05-17,Tuesday,2,59,31,42,Heavy,2017,5,17,0
2017-12-12,Monday,1,44,39,17,Heavy,2017,12,12,0
2017-08-30,Tuesday,2,57,34,9,Heavy,2017,8,30,0
2017-05-04,Wednesday,3,121,5,29,Heavy,2017,5,4,0
2017-11-13,Sunday,7,61,23,36,Heavy,2017,11,13,1
2017-05-12,Thursday,4,107,8,20,Heavy,2017,5,12,0
2017-09-16,Friday,5,109,41,40,Heavy,2017,9,16,0
2017-02-15,Tuesday,2,40,1,25,Heavy,2017,2,15,0
2017-04-15,Friday,5,112,21,45,Heavy,2017,4,15,0
2017-10-12,Wednesday,3,111,44,26,Heavy,2017,10,12,0
2017-07-31,Sunday,7,85,7,30,Heavy,2017,7,31,1
2017-08-17,Wednesday,3,88,3,26,Heavy,2017,8,17,0
2017-03-31,Thursday,4,72,41,27,Heavy,2017,3,31,0
2017-09-23,Friday,5,106,25,41,Heavy,2017,9,23,0
2017-03-17,Thursday,4,112,18,30,Heavy,2017,3,17,0
2017-12-14,Wednesday,3,105,11,18,Heavy,2017,12,14,0
2017-08-06,Saturday,6,65,33,16,Heavy,2017,8,6,1
2017-08-23,Tuesday,2,116,33,27,Heavy,2017,8,23,0
2017-12-15,Thursday,4,105,18,42,Heavy,2017,12,15,0
2017-03-09,Wednesday,3,19,6,30,Heavy,2017,3,9,0
2017-08-20,Saturday,6,63,32,39,Heavy,2017,8,20,1
2017-03-15,Tuesday,2,78,46,31,Heavy,2017,3,15,0
2017-02-15,Tuesday,2,72,21,25,Heavy,2017,2,15,0
2017-07-01,Friday,5,72,27,30,Heavy,2017,7,1,0
2017-06-12,Sunday,7,25,11,44,Heavy,2017,6,12,1
2017-07-22,Friday,5,35,12,35,Heavy,2017,7,22,0
2017-09-04,Sunday,7,58,6,32,Heavy,2017,9,4,1
2017-09-02,Friday,5,62,32,15,Heavy,2017,9,2,0
2017-02-28,Monday,1,94,42,33,Heavy,2017,2,28,0
2017-05-20,Friday,5,120,42,39,Heavy,2017,5,20,0
2017-05-20,Friday,5,85,44,30,Heavy,2017,5,20,0
2017-05-03,Tuesday,2,27,35,15,Heavy,2017,5,3,0
2017-07-28,Thursday,4,73,37,35,Heavy,2017,7,28,0
2017-08-28,Sunday,7,23,30,45,Heavy,2017,8,28,1
2017-02-12,Saturday,6,71,16,38,Heavy,2017,2,12,1
2017-01-09,Monday,1,70,30,16,Heavy,2017,1,9,0
2017-05-11,Wednesday,3,77,31,37,Heavy,2017,5,11,0
2017-04-19,Tuesday,2,39,20,24,Heavy,2017,4,19,0
2017-10-26,Wednesday,3,65,33,7,Heavy,2017,10,26,0
2017-05-13,Friday,5,79,22,40,Heavy,2017,5,13,0
2017-08-27,Saturday,6,87,6,14,Heavy,2017,8,27,1
2017-03-19,Saturday,6,90,26,26,Heavy,2017,3,19,1
2017-08-14,Sunday,7,105,43,24,Heavy,2017,8,14,1
2017-12-20,Tuesday,2,113,9,40,Heavy,2017,12,20,0
2017-01-19,Thursday,4,121,35,27,Heavy,2017,1,19,0
2017-07-28,Thursday,4,46,29,45,Heavy,2017,7,28,0
2017-10-24,Monday,1,92,37,27,Heavy,2017,10,24,0
2017-07-06,Wednesday,3,130,2,33,Heavy,2017,7,6,0
2017-06-08,Wednesday,3,60,18,29,Heavy,2017,6,8,0
2017-01-21,Saturday,6,89,5,30,Heavy,2017,1,21,1
2017-06-07,Tuesday,2,119,34,6,Heavy,2017,6,7,0
2017-04-01,Friday,5,58,42,12,Heavy,2017,4,1,0
2017-07-30,Saturday,6,28,25,16,Heavy,2017,7,30,1
2017-11-03,Thursday,4,54,26,29,Heavy,2017,11,3,0
2017-07-17,Sunday,7,46,33,16,Heavy,2017,7,17,1
2017-01-17,Tuesday,2,41,2,34,Heavy,2017,1,17,0
2017-05-20,Friday,5,50,32,23,Heavy,2017,5,20,0
2017-09-22,Thursday,4,49,4,42,Heavy,2017,9,22,0
2017-05-26,Thursday,4,94,27,38,Heavy,2017,5,26,0
2017-06-06,Monday,1,98,26,20,Heavy,2017,6,6,0
2017-11-09,Wednesday,3,62,41,7,Heavy,2017,11,9,0
2017-10-08,Saturday,6,95,13,40,Heavy,2017,10,8,1
2017-03-23,Wednesday,3,76,27,7,Heavy,2017,3,23,0
2017-07-31,Sunday,7,42,38,11,Heavy,2017,7,31,1
2017-07-02,Saturday,6,19,25,36,Heavy,2017,7,2,1
2017-05-07,Saturday,6,22,41,32,Heavy,2017,5,7,1
2017-12-30,Friday,5,25,34,11,Heavy,2017,12,30,0
2017-05-24,Tuesday,2,46,47,24,Heavy,2017,5,24,0
2017-07-16,Saturday,6,49,33,35,Heavy,2017,7,16,1
2017-10-24,Monday,1,120,23,10,Heavy,2017,10,24,0
2017-05-18,Wednesday,3,64,37,30,Heavy,2017,5,18,0
2017-08-29,Monday,1,102,39,12,Heavy,2017,8,29,0
2017-12-19,Monday,1,67,34,23,Heavy,2017,12,19,0
2017-06-10,Friday,5,104,34,18,Heavy,2017,6,10,0
2017-12-26,Monday,1,94,11,44,Heavy,2017,12,26,0
2017-07-19,Tuesday,2,114,45,18,Heavy,2017,7,19,0
2017-12-12,Monday,1,36,24,42,Heavy,2017,12,12,0
2017-12-25,Sunday,7,121,27,40,Heavy,2017,12,25,1
2017-06-22,Wednesday,3,38,34,40,Heavy,2017,6,22,0
2017-05-06,Friday,5,29,11,33,Heavy,2017,5,6,0
2017-10-24,Monday,1,111,14,30,Heavy,2017,10,24,0
2017-07-01,Friday,5,53,33,16,Heavy,2017,7,1,0
2017-10-25,Tuesday,2,124,34,20,Heavy,2017,10,25,0
2017-01-20,Friday,5,130,27,18,Heavy,2017,1,20,0
2017-02-13,Sunday,7,29,34,37,Heavy,2017,2,13,1
2017-11-19,Saturday,6,40,30,27,Heavy,2017,11,19,1
2017-10-29,Saturday,6,118,38,9,Heavy,2017,10,29,1
2017-06-09,Thursday,4,32,1,25,Heavy,2017,6,9,0
2017-08-27,Saturday,6,44,37,37,Heavy,2017,8,27,1
2017-04-29,Friday,5,41,31,31,Heavy,2017,4,29,0
2017-01-11,Wednesday,3,23,37,45,Heavy,2017,1,11,0
2017-02-18,Friday,5,98,8,20,Heavy,2017,2,18,0
2017-12-22,Thursday,4,21,36,13,Heavy,2017,12,22,0
2017-04-18,Monday,1,86,44,23,Heavy,2017,4,18,0
2017-06-18,Saturday,6,17,14,28,Heavy,2017,6,18,1
2017-01-04,Wednesday,3,72,36,31,Heavy,2017,1,4,0
2017-06-14,Tuesday,2,112,34,31,Heavy,2017,6,14,0
2017-03-05,Saturday,6,76,18,23,Heavy,2017,3,5,1
2017-08-15,Monday,1,79,17,36,Heavy,2017,8,15,0
2017-05-09,Monday,1,82,17,32,Heavy,2017,5,9,0
2017-06-22,Wednesday,3,46,22,35,Heavy,2017,6,22,0
2017-07-22,Friday,5,84,18,28,Heavy,2017,7,22,0
2017-07-17,Sunday,7,27,43,16,Heavy,2017,7,17,1
2017-03-20,Sunday,7,111,33,16,Heavy,2017,3,20,1
2017-11-01,Tuesday,2,107,1,24,Heavy,2017,11,1,0
2017-06-26,Sunday,7,91,9,44,Heavy,2017,6,26,1
2017-07-15,Friday,5,122,14,9,Heavy,2017,7,15,0
2017-01-18,Wednesday,3,64,25,18,Heavy,2017,1,18,0
2017-12-14,Wednesday,3,117,21,23,Heavy,2017,12,14,0
2017-11-04,Friday,5,105,43,44,Heavy,2017,11,4,0
2017-08-10,Wednesday,3,107,19,41,Heavy,2017,8,10,0
2017-11-12,Saturday,6,81,10,12,Heavy,2017,11,12,1
2017-06-03,Friday,5,117,46,9,Heavy,2017,6,3,0
2017-07-06,Wednesday,3,32,15,9,Heavy,2017,7,6,0
2017-03-01,Tuesday,2,86,32,21,Heavy,2017,3,1,0
2017-01-01,Sunday,7,54,20,27,Heavy,2017,1,1,1
2017-02-02,Wednesday,3,34,2,37,Heavy,2017,2,2,0
2017-01-24,Tuesday,2,71,24,36,Heavy,2017,1,24,0
2017-04-01,Friday,5,106,33,9,Heavy,2017,4,1,0
2017-10-23,Sunday,7,121,20,34,Heavy,2017,10,23,1
2017-04-03,Sunday,7,117,1,12,Heavy,2017,4,3,1
2017-07-22,Friday,5,122,30,38,Heavy,2017,7,22,0
2017-08-09,Tuesday,2,105,35,23,Heavy,2017,8,9,0
2017-02-03,Thursday,4,42,17,44,Heavy,2017,2,3,0
2017-11-14,Monday,1,95,25,20,Heavy,2017,11,14,0
2017-01-30,Monday,1,62,41,13,Heavy,2017,1,30,0
2017-09-27,Tuesday,2,115,9,34,Heavy,2017,9,27,0
2017-12-12,Monday,1,129,38,7,Heavy,2017,12,12,0
2017-08-26,Friday,5,109,0,34,Heavy,2017,8,26,0
2017-07-30,Saturday,6,111,15,8,Heavy,2017,7,30,1
2017-06-24,Friday,5,43,16,30,Heavy,2017,6,24,0
2017-03-19,Saturday,6,74,44,29,Heavy,2017,3,19,1
2017-07-18,Monday,1,103,19,36,Heavy,2017,7,18,0
2017-05-29,Sunday,7,100,24,34,Heavy,2017,5,29,1
2017-10-10,Monday,1,40,8,22,Heavy,2017,10,10,0
2017-07-28,Thursday,4,34,17,39,Heavy,2017,7,28,0
2017-05-24,Tuesday,2,30,37,36,Heavy,2017,5,24,0
2017-12-24,Saturday,6,123,35,21,Heavy,2017,12,24,1
2017-07-25,Monday,1,120,44,25,Heavy,2017,7,25,0
2017-12-06,Tuesday,2,61,6,31,Heavy,2017,12,6,0
2017-12-08,Thursday,4,42,34,35,Heavy,2017,12,8,0
2017-03-16,Wednesday,3,98,1,28,Heavy,2017,3,16,0
2017-02-24,Thursday,4,56,36,17,Heavy,2017,2,24,0
2017-08-14,Sunday,7,26,38,7,Heavy,2017,8,14,1
2017-12-22,Thursday,4,103,28,32,Heavy,2017,12,22,0
2017-11-03,Thursday,4,72,24,19,Heavy,2017,11,3,0
2017-12-24,Saturday,6,105,39,32,Heavy,2017,12,24,1
2017-06-13,Monday,1,33,16,42,Heavy,2017,6,13,0
2017-06-22,Wednesday,3,47,20,24,Heavy,2017,6,22,0
2017-01-21,Saturday,6,38,4,12,Heavy,2017,1,21,1
2017-07-22,Friday,5,115,37,22,Heavy,2017,7,22,0
2017-08-21,Sunday,7,83,33,38,Heavy,2017,8,21,1
2017-10-25,Tuesday,2,49,45,18,Heavy,2017,10,25,0
2017-05-21,Saturday,6,38,29,10,Heavy,2017,5,21,1
2017-08-07,Sunday,7,107,39,7,Heavy,2017,8,7,1
2017-07-09,Saturday,6,91,44,10,Heavy,2017,7,9,1
2017-12-06,Tuesday,2,94,33,15,Heavy,2017,12,6,0
2017-05-08,Sunday,7,55,44,22,Heavy,2017,5,8,1
2017-08-12,Friday,5,53,3,44,Heavy,2017,8,12,0
2017-10-12,Wednesday,3,90,35,28,Heavy,2017,10,12,0
2017-02-11,Friday,5,66,35,42,Heavy,2017,2,11,0
2017-10-24,Monday,1,110,5,27,Heavy,2017,10,24,0
2017-04-23,Saturday,6,25,16,9,Heavy,2017,4,23,1
2017-03-06,Sunday,7,97,7,20,Heavy,2017,3,6,1
2017-06-10,Friday,5,74,26,38,Heavy,2017,6,10,0
2017-09-27,Tuesday,2,80,38,31,Heavy,2017,9,27,0
2017-03-30,Wednesday,3,38,32,30,Heavy,2017,3,30,0
2017-12-05,Monday,1,75,14,35,Heavy,2017,12,5,0
2017-02-17,Thursday,4,105,27,30,Heavy,2017,2,17,0
2017-10-09,Sunday,7,90,7,40,Heavy,2017,10,9,1
2017-11-18,Friday,5,128,30,9,Heavy,2017,11,18,0
2017-06-21,Tuesday,2,130,9,9,Heavy,2017,6,21,0
2017-05-08,Sunday,7,17,25,15,Heavy,2017,5,8,1
2017-01-15,Sunday,7,40,19,6,Heavy,2017,1,15,1
2017-03-14,Monday,1,76,32,44,Heavy,2017,3,14,0
2017-05-23,Monday,1,19,37,31,Heavy,2017,5,23,0
2017-11-08,Tuesday,2,31,38,30,Heavy,2017,11,8,0
2017-04-22,Friday,5,59,26,40,Heavy,2017,4,22,0
2017-12-25,Sunday,7,124,26,11,Heavy,2017,12,25,1
2017-02-22,Tuesday,2,59,45,23,Heavy,2017,2,22,0
2017-11-26,Saturday,6,39,7,31,Heavy,2017,11,26,1
2017-01-08,Sunday,7,36,13,38,Heavy,2017,1,8,1
2017-06-30,Thursday,4,87,23,43,Heavy,2017,6,30,0
2017-07-10,Sunday,7,125,21,31,Heavy,2017,7,10,1
2017-08-10,Wednesday,3,104,21,39,Heavy,2017,8,10,0
2017-09-15,Thursday,4,71,33,19,Heavy,2017,9,15,0
2017-02-22,Tuesday,2,32,0,11,Heavy,2017,2,22,0
2017-04-15,Friday,5,55,13,33,Heavy,2017,4,15,0
2017-04-15,Friday,5,46,40,6,Heavy,2017,4,15,0
2017-03-10,Thursday,4,43,31,27,Heavy,2017,3,10,0
2017-06-23,Thursday,4,30,0,36,Heavy,2017,6,23,0
2017-04-09,Saturday,6,45,38,19,Heavy,2017,4,9,1
2017-12-08,Thursday,4,51,28,28,Heavy,2017,12,8,0
2017-11-22,Tuesday,2,28,37,22,Heavy,2017,11,22,0
2017-08-09,Tuesday,2,107,11,15,Heavy,2017,8,9,0
2017-12-15,Thursday,4,114,36,12,Heavy,2017,12,15,0
2017-01-22,Sunday,7,71,38,22,Heavy,2017,1,22,1
2017-09-20,Tuesday,2,16,23,45,Heavy,2017,9,20,0
2017-05-22,Sunday,7,90,17,31,Heavy,2017,5,22,1
2017-10-27,Thursday,4,128,27,30,Heavy,2017,10,27,0
2017-11-17,Thursday,4,31,40,38,Heavy,2017,11,17,0
2017-05-24,Tuesday,2,97,25,11,Heavy,2017,5,24,0
2017-08-10,Wednesday,3,86,6,40,Heavy,2017,8,10,0
2017-09-04,Sunday,7,21,31,33,Heavy,2017,9,4,1
2017-06-06,Monday,1,101,46,13,Heavy,2017,6,6,0
2017-09-24,Saturday,6,20,33,24,Heavy,2017,9,24,1
2017-09-17,Saturday,6,57,12,40,Heavy,2017,9,17,1
2017-01-08,Sunday,7,42,35,11,Heavy,2017,1,8,1
2017-10-25,Tuesday,2,120,46,28,Heavy,2017,10,25,0
2017-12-12,Monday,1,104,10,39,Heavy,2017,12,12,0
2017-11-17,Thursday,4,23,27,25,Heavy,2017,11,17,0
2017-04-18,Monday,1,66,32,38,Heavy,2017,4,18,0
2017-03-09,Wednesday,3,123,35,21,Heavy,2017,3,9,0
2017-09-14,Wednesday,3,69,18,10,Heavy,2017,9,14,0
2017-08-18,Thursday,4,28,39,18,Heavy,2017,8,18,0
2017-01-11,Wednesday,3,126,25,37,Heavy,2017,1,11,0
2017-01-21,Saturday,6,57,41,12,Heavy,2017,1,21,1
2017-01-11,Wednesday,3,100,29,38,Heavy,2017,1,11,0
2017-05-11,Wednesday,3,46,21,38,Heavy,2017,5,11,0
2017-12-27,Tuesday,2,100,40,14,Heavy,2017,12,27,0
2017-12-25,Sunday,7,90,28,36,Heavy,2017,12,25,1
2017-12-22,Thursday,4,130,17,41,Heavy,2017,12,22,0
2017-08-03,Wednesday,3,66,23,38,Heavy,2017,8,3,0
2017-09-11,Sunday,7,24,23,25,Heavy,2017,9,11,1
2017-07-02,Saturday,6,56,25,7,Heavy,2017,7,2,1
2017-06-14,Tuesday,2,32,4,14,Heavy,2017,6,14,0
2017-06-07,Tuesday,2,105,9,39,Heavy,2017,6,7,0
2017-03-22,Tuesday,2,21,21,40,Heavy,2017,3,22,0
2017-11-01,Tuesday,2,23,29,33,Heavy,2017,11,1,0
2017-10-11,Tuesday,2,27,30,10,Heavy,2017,10,11,0
2017-06-17,Friday,5,39,5,7,Heavy,2017,6,17,0
2017-02-16,Wednesday,3,20,19,13,Heavy,2017,2,16,0
2017-03-14,Monday,1,17,32,29,Heavy,2017,3,14,0
2017-01-25,Wednesday,3,56,41,6,Heavy,2017,1,25,0
2017-02-22,Tuesday,2,98,15,23,Heavy,2017,2,22,0
2017-08-18,Thursday,4,80,25,20,Heavy,2017,8,18,0
2017-04-20,Wednesday,3,123,25,27,Heavy,2017,4,20,0
2017-09-11,Sunday,7,93,41,21,Heavy,2017,9,11,1
2017-11-14,Monday,1,72,21,16,Heavy,2017,11,14,0
2017-12-22,Thursday,4,92,34,26,Heavy,2017,12,22,0
2017-08-09,Tuesday,2,45,18,34,Heavy,2017,8,9,0
2017-08-27,Saturday,6,79,24,41,Heavy,2017,8,27,1
2017-12-22,Thursday,4,114,9,35,Heavy,2017,12,22,0
2017-01-21,Saturday,6,67,10,10,Heavy,2017,1,21,1
2017-01-20,Friday,5,83,20,13,Heavy,2017,1,20,0
2017-12-09,Friday,5,89,5,31,Heavy,2017,12,9,0
2017-07-15,Friday,5,65,40,29,Heavy,2017,7,15,0
2017-03-02,Wednesday,3,103,0,23,Heavy,2017,3,2,0
2017-07-01,Friday,5,29,15,44,Heavy,2017,7,1,0
2017-03-05,Saturday,6,116,31,26,Heavy,2017,3,5,1
2017-05-20,Friday,5,29,24,35,Heavy,2017,5,20,0
2017-01-13,Friday,5,47,45,35,Heavy,2017,1,13,0
2017-05-01,Sunday,7,63,5,30,Heavy,2017,5,1,1
2017-03-31,Thursday,4,24,3,35,Heavy,2017,3,31,0
2017-07-26,Tuesday,2,93,24,15,Heavy,2017,7,26,0
2017-10-05,Wednesday,3,26,44,11,Heavy,2017,10,5,0
2017-05-26,Thursday,4,101,47,34,Heavy,2017,5,26,0
2017-11-04,Friday,5,110,14,14,Heavy,2017,11,4,0
2017-08-04,Thursday,4,99,20,42,Heavy,2017,8,4,0
2017-08-21,Sunday,7,130,44,22,Heavy,2017,8,21,1
2017-07-29,Friday,5,97,27,6,Heavy,2017,7,29,0
2017-06-05,Sunday,7,98,6,42,Heavy,2017,6,5,1
2017-05-31,Tuesday,2,26,15,41,Heavy,2017,5,31,0
2017-10-19,Wednesday,3,122,30,19,Heavy,2017,10,19,0
2017-08-20,Saturday,6,112,38,17,Heavy,2017,8,20,1
2017-03-31,Thursday,4,73,5,32,Heavy,2017,3,31,0
2017-01-25,Wednesday,3,78,32,9,Heavy,2017,1,25,0
2017-09-08,Thursday,4,52,8,32,Heavy,2017,9,8,0
2017-09-17,Saturday,6,70,16,42,Heavy,2017,9,17,1
2017-09-16,Friday,5,66,43,17,Heavy,2017,9,16,0
2017-03-20,Sunday,7,70,9,43,Heavy,2017,3,20,1
2017-07-13,Wednesday,3,80,23,32,Heavy,2017,7,13,0
2017-03-14,Monday,1,82,13,19,Heavy,2017,3,14,0
2017-03-01,Tuesday,2,110,20,33,Heavy,2017,3,1,0
2017-05-25,Wednesday,3,98,47,38,Heavy,2017,5,25,0
2017-04-20,Wednesday,3,112,16,18,Heavy,2017,4,20,0
2017-08-23,Tuesday,2,118,5,19,Heavy,2017,8,23,0
2017-05-29,Sunday,7,112,21,9,Heavy,2017,5,29,1
2017-09-24,Saturday,6,22,14,31,Heavy,2017,9,24,1
2017-09-16,Friday,5,83,14,45,Heavy,2017,9,16,0
2017-10-08,Saturday,6,35,16,16,Heavy,2017,10,8,1
2017-05-28,Saturday,6,80,20,34,Heavy,2017,5,28,1
2017-11-03,Thursday,4,70,8,13,Heavy,2017,11,3,0
2017-01-17,Tuesday,2,69,1,20,Heavy,2017,1,17,0
2017-03-11,Friday,5,43,8,38,Heavy,2017,3,11,0
2017-09-08,Thursday,4,123,33,36,Heavy,2017,9,8,0
2017-03-24,Thursday,4,114,28,22,Heavy,2017,3,24,0
2017-09-28,Wednesday,3,101,8,27,Heavy,2017,9,28,0
2017-01-06,Friday,5,19,29,22,Heavy,2017,1,6,0
2017-01-24,Tuesday,2,81,5,10,Heavy,2017,1,24,0
2017-02-26,Saturday,6,22,29,30,Heavy,2017,2,26,1
2017-11-25,Friday,5,117,35,23,Heavy,2017,11,25,0
2017-12-17,Saturday,6,107,11,6,Heavy,2017,12,17,1
2017-10-03,Monday,1,115,28,28,Heavy,2017,10,3,0
2017-12-29,Thursday,4,115,40,14,Heavy,2017,12,29,0
2017-11-22,Tuesday,2,44,44,32,Heavy,2017,11,22,0
2017-01-08,Sunday,7,32,30,26,Heavy,2017,1,8,1
2017-09-04,Sunday,7,94,20,14,Heavy,2017,9,4,1
2017-06-10,Friday,5,61,29,10,Heavy,2017,6,10,0
2017-11-19,Saturday,6,43,11,12,Heavy,2017,11,19,1
2017-07-04,Monday,1,127,4,36,Heavy,2017,7,4,0
2017-02-04,Friday,5,55,11,7,Heavy,2017,2,4,0
2017-02-22,Tuesday,2,89,37,10,Heavy,2017,2,22,0
2017-06-06,Monday,1,76,23,36,Heavy,2017,6,6,0
2017-07-04,Monday,1,42,0,13,Heavy,2017,7,4,0
2017-06-16,Thursday,4,33,41,24,Heavy,2017,6,16,0
2017-10-06,Thursday,4,111,44,45,Heavy,2017,10,6,0
2017-05-10,Tuesday,2,42,24,11,Heavy,2017,5,10,0
2017-12-27,Tuesday,2,60,35,15,Heavy,2017,12,27,0
2017-08-17,Wednesday,3,110,40,44,Heavy,2017,8,17,0
2017-06-26,Sunday,7,41,36,26,Heavy,2017,6,26,1
2017-06-22,Wednesday,3,62,28,11,Heavy,2017,6,22,0
2017-02-13,Sunday,7,92,22,12,Heavy,2017,2,13,1
2017-07-25,Monday,1,53,10,23,Heavy,2017,7,25,0
2017-12-09,Friday,5,22,10,45,Heavy,2017,12,9,0
2017-09-28,Wednesday,3,89,46,36,Heavy,2017,9,28,0
2017-11-02,Wednesday,3,128,45,22,Heavy,2017,11,2,0
2017-09-16,Friday,5,31,29,40,Heavy,2017,9,16,0
2017-11-16,Wednesday,3,128,2,36,Heavy,2017,11,16,0
2017-11-07,Monday,1,47,37,38,Heavy,2017,11,7,0
2017-03-05,Saturday,6,31,27,12,Heavy,2017,3,5,1
2017-08-28,Sunday,7,35,37,38,Heavy,2017,8,28,1
2017-08-22,Monday,1,61,7,27,Heavy,2017,8,22,0
2017-09-29,Thursday,4,72,7,24,Heavy,2017,9,29,0
2017-07-13,Wednesday,3,126,9,41,Heavy,2017,7,13,0
2017-08-16,Tuesday,2,38,26,7,Heavy,2017,8,16,0
2017-08-07,Sunday,7,88,42,22,Heavy,2017,8,7,1
2017-03-14,Monday,1,48,23,7,Heavy,2017,3,14,0
2017-10-01,Saturday,6,30,28,42,Heavy,2017,10,1,1
2017-05-15,Sunday,7,49,33,21,Heavy,2017,5,15,1
2017-12-19,Monday,1,76,47,43,Heavy,2017,12,19,0
2017-01-26,Thursday,4,64,18,33,Heavy,2017,1,26,0
2017-03-21,Monday,1,36,42,44,Heavy,2017,3,21,0
2017-08-12,Friday,5,95,11,35,Heavy,2017,8,12,0
2017-07-31,Sunday,7,30,22,8,Heavy,2017,7,31,1
2017-04-28,Thursday,4,37,18,33,Heavy,2017,4,28,0
2017-04-05,Tuesday,2,15,3,21,Heavy,2017,4,5,0
2017-08-02,Tuesday,2,111,7,8,Heavy,2017,8,2,0
2017-01-29,Sunday,7,76,34,22,Heavy,2017,1,29,1
2017-07-08,Friday,5,53,35,32,Heavy,2017,7,8,0
2017-04-22,Friday,5,21,37,35,Heavy,2017,4,22,0
2017-06-07,Tuesday,2,120,24,35,Heavy,2017,6,7,0
2017-09-28,Wednesday,3,39,34,18,Heavy,2017,9,28,0
2017-12-25,Sunday,7,67,47,16,Heavy,2017,12,25,1
2017-10-01,Saturday,6,74,14,15,Heavy,2017,10,1,1
2017-06-05,Sunday,7,86,35,21,Heavy,2017,6,5,1
2017-03-01,Tuesday,2,39,44,36,Heavy,2017,3,1,0
2017-09-12,Monday,1,125,5,35,Heavy,2017,9,12,0
2017-12-02,Friday,5,117,44,10,Heavy,2017,12,2,0
2017-08-22,Monday,1,74,15,38,Heavy,2017,8,22,0
2017-11-26,Saturday,6,101,32,34,Heavy,2017,11,26,1
2017-04-12,Tuesday,2,113,36,30,Heavy,2017,4,12,0
2017-01-17,Tuesday,2,25,2,39,Heavy,2017,1,17,0
2017-05-08,Sunday,7,128,17,41,Heavy,2017,5,8,1
2017-11-08,Tuesday,2,100,2,44,Heavy,2017,11,8,0
2017-07-28,Thursday,4,92,39,9,Heavy,2017,7,28,0
2017-07-22,Friday,5,25,27,41,Heavy,2017,7,22,0
2017-02-05,Saturday,6,112,34,29,Heavy,2017,2,5,1
2017-02-23,Wednesday,3,112,15,26,Heavy,2017,2,23,0
2017-03-27,Sunday,7,72,21,21,Heavy,2017,3,27,1
2017-02-07,Monday,1,23,27,15,Heavy,2017,2,7,0
2017-11-05,Saturday,6,102,14,13,Heavy,2017,11,5,1
2017-12-17,Saturday,6,30,36,30,Heavy,2017,12,17,1
2017-06-01,Wednesday,3,126,46,42,Heavy,2017,6,1,0
2017-03-12,Saturday,6,62,20,21,Heavy,2017,3,12,1
2017-08-24,Wednesday,3,113,22,18,Heavy,2017,8,24,0
2017-08-01,Monday,1,17,16,32,Heavy,2017,8,1,0
2017-11-17,Thursday,4,92,3,36,Heavy,2017,11,17,0
2017-05-07,Saturday,6,105,22,33,Heavy,2017,5,7,1
2017-04-23,Saturday,6,45,45,24,Heavy,2017,4,23,1
2017-01-16,Monday,1,20,11,11,Heavy,2017,1,16,0
2017-02-22,Tuesday,2,106,45,43,Heavy,2017,2,22,0
2017-10-04,Tuesday,2,130,38,8,Heavy,2017,10,4,0
2017-05-22,Sunday,7,45,26,35,Heavy,2017,5,22,1
2017-03-14,Monday,1,94,18,32,Heavy,2017,3,14,0
2017-06-07,Tuesday,2,29,37,38,Heavy,2017,6,7,0
2017-04-27,Wednesday,3,107,16,20,Heavy,2017,4,27,0
2017-08-04,Thursday,4,67,5,6,Heavy,2017,8,4,0
2017-09-17,Saturday,6,46,8,42,Heavy,2017,9,17,1
2017-02-01,Tuesday,2,83,12,8,Heavy,2017,2,1,0
2017-08-27,Saturday,6,76,5,45,Heavy,2017,8,27,1
2017-06-13,Monday,1,59,22,7,Heavy,2017,6,13,0
2017-10-29,Saturday,6,27,14,28,Heavy,2017,10,29,1
2017-06-01,Wednesday,3,66,8,14,Heavy,2017,6,1,0
2017-09-07,Wednesday,3,24,10,16,Heavy,2017,9,7,0
2017-05-12,Thursday,4,127,37,34,Heavy,2017,5,12,0
2017-12-02,Friday,5,114,6,37,Heavy,2017,12,2,0
